SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,Quadrat_Number,CountA,CountB
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,18,1,1
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,18,1,0
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,18,2,1
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,18,1,2
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,18,1,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,18,0,2
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,18,1,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,18,2,2
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,18,4,4
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,18,0,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,26,4,2
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,26,2,0
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,26,0,1
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,26,3,2
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,26,2,2
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,26,0,2
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,26,2,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,26,4,4
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,26,0,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,34,1,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,34,1,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,34,0,3
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,34,3,1
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,34,1,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,34,1,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,34,2,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,34,1,2
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,34,4,4
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,34,0,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,43,3,2
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,43,1,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,43,1,3
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,43,1,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,43,1,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,43,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,43,3,0
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,43,0,3
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,43,1,1
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,51,2,1
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,51,1,3
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,51,1,1
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,51,0,1
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,51,0,3
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,51,1,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,51,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,51,1,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,51,1,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,51,3,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,51,2,1
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,51,0,3
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,51,2,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,59,1,1
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,59,3,2
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,59,1,1
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,59,0,1
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,59,1,0
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,59,1,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,59,2,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,59,0,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,59,1,1
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,59,1,3
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,59,3,0
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,59,0,1
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,59,1,3
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,68,0,1
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,68,0,1
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,68,0,1
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,68,0,1
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,68,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,68,4,2
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,68,1,0
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,68,0,3
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,68,3,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,76,0,1
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,76,0,1
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,76,3,2
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,76,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,76,1,1
